ISO;YEAR;BANKING_CRISIS
MAR;1986;
MAR;1987;
MAR;1988;
MAR;1989;
MAR;1990;
MAR;1991;
MAR;1992;
MAR;1993;
MAR;1994;
MAR;1995;0.0
MAR;1996;0.0
MAR;1997;0.0
MAR;1998;0.0
MAR;1999;0.0
MAR;2000;0.0
MAR;2001;1.0
MAR;2002;1.0
MAR;2003;1.0
MAR;2004;0.0
MAR;2005;0.0
MAR;2006;0.0
MAR;2007;0.0
MAR;2008;0.0
MAR;2009;0.0
MAR;2010;0.0
MAR;2011;0.0
MAR;2012;0.0
MAR;2013;0.0
MAR;2014;0.0
MAR;2015;0.0
MAR;2016;0.0
MAR;2017;0.0
MAR;2018;0.0
MAR;2019;0.0
MAR;2020;0.0
MAR;2021;0.0
MAR;2022;0.0
MAR;2023;
MEX;1950;
MEX;1951;
MEX;1952;
MEX;1953;
MEX;1954;
MEX;1955;
MEX;1956;
MEX;1957;
MEX;1958;
MEX;1959;
MEX;1960;
MEX;1961;
MEX;1962;
MEX;1963;
MEX;1964;
MEX;1965;
MEX;1966;
MEX;1967;
MEX;1968;
MEX;1969;
MEX;1970;
MEX;1971;
MEX;1972;
MEX;1973;
MEX;1974;
MEX;1975;
MEX;1976;
MEX;1977;
MEX;1978;
MEX;1979;
MEX;1980;
MEX;1981;
MEX;1982;
MEX;1983;
MEX;1984;
MEX;1985;
MEX;1986;
MEX;1987;
MEX;1988;
MEX;1989;0.0
MEX;1990;0.0
MEX;1991;0.0
MEX;1992;0.0
MEX;1993;0.0
MEX;1994;0.0
MEX;1995;1.0
MEX;1996;0.0
MEX;1997;0.0
MEX;1998;0.0
MEX;1999;0.0
MEX;2000;0.0
MEX;2001;0.0
MEX;2002;0.0
MEX;2003;0.0
MEX;2004;0.0
MEX;2005;0.0
MEX;2006;0.0
MEX;2007;0.0
MEX;2008;0.0
MEX;2009;0.0
MEX;2010;0.0
MEX;2011;0.0
MEX;2012;0.0
MEX;2013;0.0
MEX;2014;0.0
MEX;2015;0.0
MEX;2016;0.0
MEX;2017;0.0
MEX;2018;0.0
MEX;2019;0.0
MEX;2020;1.0
MEX;2021;0.0
MEX;2022;0.0
MEX;2023;
MLT;1950;
MLT;1951;
MLT;1952;
MLT;1953;
MLT;1954;
MLT;1955;
MLT;1956;
MLT;1957;
MLT;1958;
MLT;1959;
MLT;1960;
MLT;1961;
MLT;1962;
MLT;1963;
MLT;1964;
MLT;1965;
MLT;1966;
MLT;1967;
MLT;1968;
MLT;1969;
MLT;1970;
MLT;1971;
MLT;1972;
MLT;1973;
MLT;1974;
MLT;1975;
MLT;1976;
MLT;1977;
MLT;1978;
MLT;1979;
MLT;1980;
MLT;1981;
MLT;1982;
MLT;1983;
MLT;1984;
MLT;1985;
MLT;1986;
MLT;1987;
MLT;1988;
MLT;1989;
MLT;1990;
MLT;1991;
MLT;1992;
MLT;1993;
MLT;1994;
MLT;1995;
MLT;1996;
MLT;1997;
MLT;1998;
MLT;1999;
MLT;2000;
MLT;2001;0.0
MLT;2002;0.0
MLT;2003;0.0
MLT;2004;0.0
MLT;2005;0.0
MLT;2006;0.0
MLT;2007;0.0
MLT;2008;0.0
MLT;2009;1.0
MLT;2010;1.0
MLT;2011;0.0
MLT;2012;0.0
MLT;2013;0.0
MLT;2014;0.0
MLT;2015;0.0
MLT;2016;0.0
MLT;2017;0.0
MLT;2018;0.0
MLT;2019;0.0
MLT;2020;1.0
MLT;2021;1.0
MLT;2022;1.0
MLT;2023;
MYS;1950;
MYS;1951;
MYS;1952;
MYS;1953;
MYS;1954;
MYS;1955;
MYS;1956;
MYS;1957;
MYS;1958;
MYS;1959;
MYS;1960;
MYS;1961;
MYS;1962;
MYS;1963;
MYS;1964;
MYS;1965;
MYS;1966;
MYS;1967;
MYS;1968;
MYS;1969;
MYS;1970;
MYS;1971;
MYS;1972;
MYS;1973;
MYS;1974;
MYS;1975;
MYS;1976;
MYS;1977;
MYS;1978;
MYS;1979;
MYS;1980;
MYS;1981;
MYS;1982;
MYS;1983;
MYS;1984;
MYS;1985;
MYS;1986;
MYS;1987;0.0
MYS;1988;0.0
MYS;1989;0.0
MYS;1990;0.0
MYS;1991;0.0
MYS;1992;0.0
MYS;1993;0.0
MYS;1994;0.0
MYS;1995;0.0
MYS;1996;0.0
MYS;1997;0.0
MYS;1998;1.0
MYS;1999;0.0
MYS;2000;0.0
MYS;2001;0.0
MYS;2002;0.0
MYS;2003;0.0
MYS;2004;0.0
MYS;2005;0.0
MYS;2006;0.0
MYS;2007;0.0
MYS;2008;0.0
MYS;2009;0.0
MYS;2010;0.0
MYS;2011;0.0
MYS;2012;0.0
MYS;2013;0.0
MYS;2014;0.0
MYS;2015;0.0
MYS;2016;0.0
MYS;2017;0.0
MYS;2018;0.0
MYS;2019;0.0
MYS;2020;0.0
MYS;2021;0.0
MYS;2022;0.0
MYS;2023;
NGA;1950;
NGA;1951;
NGA;1952;
NGA;1953;
NGA;1954;
NGA;1955;
NGA;1956;
NGA;1957;
NGA;1958;
NGA;1959;
NGA;1960;
NGA;1961;
NGA;1962;
NGA;1963;
NGA;1964;
NGA;1965;
NGA;1966;
NGA;1967;
NGA;1968;
NGA;1969;
NGA;1970;
NGA;1971;
NGA;1972;
NGA;1973;
NGA;1974;
NGA;1975;
NGA;1976;
NGA;1977;
NGA;1978;
NGA;1979;
NGA;1980;
NGA;1981;
NGA;1982;
NGA;1983;
NGA;1984;
NGA;1985;
NGA;1986;
NGA;1987;
NGA;1988;
NGA;1989;
NGA;1990;
NGA;1991;
NGA;1992;
NGA;1993;
NGA;1994;
NGA;1995;
NGA;1996;
NGA;1997;
NGA;1998;
NGA;1999;
NGA;2000;
NGA;2001;
NGA;2002;
NGA;2003;
NGA;2004;
NGA;2005;
NGA;2006;
NGA;2007;
NGA;2008;
NGA;2009;
NGA;2010;0.0
NGA;2011;0.0
NGA;2012;0.0
NGA;2013;0.0
NGA;2014;0.0
NGA;2015;0.0
NGA;2016;1.0
NGA;2017;0.0
NGA;2018;0.0
NGA;2019;0.0
NGA;2020;1.0
NGA;2021;0.0
NGA;2022;0.0
NGA;2023;
NLD;1950;
NLD;1951;
NLD;1952;
NLD;1953;
NLD;1954;
NLD;1955;
NLD;1956;
NLD;1957;
NLD;1958;
NLD;1959;
NLD;1960;
NLD;1961;
NLD;1962;
NLD;1963;
NLD;1964;
NLD;1965;
NLD;1966;
NLD;1967;
NLD;1968;
NLD;1969;
NLD;1970;
NLD;1971;
NLD;1972;
NLD;1973;
NLD;1974;0.0
NLD;1975;0.0
NLD;1976;0.0
NLD;1977;0.0
NLD;1978;0.0
NLD;1979;0.0
NLD;1980;0.0
NLD;1981;0.0
NLD;1982;0.0
NLD;1983;0.0
NLD;1984;0.0
NLD;1985;0.0
NLD;1986;0.0
NLD;1987;0.0
NLD;1988;1.0
NLD;1989;0.0
NLD;1990;0.0
NLD;1991;0.0
NLD;1992;0.0
NLD;1993;0.0
NLD;1994;0.0
NLD;1995;0.0
NLD;1996;0.0
NLD;1997;0.0
NLD;1998;0.0
NLD;1999;0.0
NLD;2000;0.0
NLD;2001;0.0
NLD;2002;1.0
NLD;2003;1.0
NLD;2004;1.0
NLD;2005;0.0
NLD;2006;0.0
NLD;2007;0.0
NLD;2008;1.0
NLD;2009;1.0
NLD;2010;1.0
NLD;2011;1.0
NLD;2012;1.0
NLD;2013;1.0
NLD;2014;1.0
NLD;2015;1.0
NLD;2016;0.0
NLD;2017;0.0
NLD;2018;0.0
NLD;2019;0.0
NLD;2020;1.0
NLD;2021;1.0
NLD;2022;0.0
NLD;2023;
NOR;1950;
NOR;1951;
NOR;1952;
NOR;1953;
NOR;1954;
NOR;1955;
NOR;1956;
NOR;1957;
NOR;1958;
NOR;1959;
NOR;1960;
NOR;1961;
NOR;1962;
NOR;1963;
NOR;1964;
NOR;1965;
NOR;1966;
NOR;1967;
NOR;1968;
NOR;1969;
NOR;1970;
NOR;1971;
NOR;1972;
NOR;1973;
NOR;1974;
NOR;1975;
NOR;1976;
NOR;1977;
NOR;1978;
NOR;1979;
NOR;1980;
NOR;1981;
NOR;1982;
NOR;1983;
NOR;1984;
NOR;1985;
NOR;1986;
NOR;1987;
NOR;1988;
NOR;1989;
NOR;1990;
NOR;1991;0.0
NOR;1992;0.0
NOR;1993;0.0
NOR;1994;0.0
NOR;1995;0.0
NOR;1996;0.0
NOR;1997;0.0
NOR;1998;0.0
NOR;1999;0.0
NOR;2000;0.0
NOR;2001;0.0
NOR;2002;0.0
NOR;2003;0.0
NOR;2004;0.0
NOR;2005;0.0
NOR;2006;0.0
NOR;2007;0.0
NOR;2008;0.0
NOR;2009;1.0
NOR;2010;0.0
NOR;2011;0.0
NOR;2012;0.0
NOR;2013;0.0
NOR;2014;0.0
NOR;2015;0.0
NOR;2016;0.0
NOR;2017;0.0
NOR;2018;0.0
NOR;2019;0.0
NOR;2020;0.0
NOR;2021;0.0
NOR;2022;0.0
NOR;2023;
NZL;1950;
NZL;1951;
NZL;1952;
NZL;1953;
NZL;1954;
NZL;1955;
NZL;1956;
NZL;1957;
NZL;1958;
NZL;1959;
NZL;1960;
NZL;1961;
NZL;1962;
NZL;1963;
NZL;1964;
NZL;1965;
NZL;1966;
NZL;1967;
NZL;1968;
NZL;1969;
NZL;1970;
NZL;1971;
NZL;1972;
NZL;1973;
NZL;1974;
NZL;1975;
NZL;1976;
NZL;1977;
NZL;1978;
NZL;1979;
NZL;1980;
NZL;1981;
NZL;1982;
NZL;1983;
NZL;1984;
NZL;1985;
NZL;1986;
NZL;1987;
NZL;1988;
NZL;1989;
NZL;1990;
NZL;1991;
NZL;1992;
NZL;1993;
NZL;1994;
NZL;1995;
NZL;1996;
NZL;1997;
NZL;1998;
NZL;1999;
NZL;2000;
NZL;2001;
NZL;2002;
NZL;2003;
NZL;2004;
NZL;2005;
NZL;2006;
NZL;2007;
NZL;2008;
NZL;2009;
NZL;2010;
NZL;2011;0.0
NZL;2012;0.0
NZL;2013;0.0
NZL;2014;0.0
NZL;2015;0.0
NZL;2016;0.0
NZL;2017;0.0
NZL;2018;0.0
NZL;2019;0.0
NZL;2020;0.0
NZL;2021;0.0
NZL;2022;0.0
NZL;2023;
OMN;1950;
OMN;1951;
OMN;1952;
OMN;1953;
OMN;1954;
OMN;1955;
OMN;1956;
OMN;1957;
OMN;1958;
OMN;1959;
OMN;1960;
OMN;1961;
OMN;1962;
OMN;1963;
OMN;1964;
OMN;1965;
OMN;1966;
OMN;1967;
OMN;1968;
OMN;1969;
OMN;1970;
OMN;1971;
OMN;1972;
OMN;1973;
OMN;1974;
OMN;1975;
OMN;1976;
OMN;1977;
OMN;1978;
OMN;1979;
OMN;1980;
OMN;1981;
OMN;1982;
OMN;1983;
OMN;1984;
OMN;1985;
OMN;1986;
OMN;1987;
OMN;1988;
OMN;1989;
OMN;1990;
OMN;1991;
OMN;1992;
OMN;1993;
OMN;1994;
OMN;1995;
OMN;1996;
OMN;1997;
OMN;1998;
OMN;1999;
OMN;2000;
OMN;2001;
OMN;2002;
OMN;2003;
OMN;2004;
OMN;2005;
OMN;2006;0.0
OMN;2007;0.0
OMN;2008;0.0
OMN;2009;1.0
OMN;2010;0.0
OMN;2011;0.0
OMN;2012;0.0
OMN;2013;0.0
OMN;2014;0.0
OMN;2015;0.0
OMN;2016;0.0
OMN;2017;0.0
OMN;2018;0.0
OMN;2019;0.0
OMN;2020;0.0
OMN;2021;0.0
OMN;2022;0.0
OMN;2023;
PAK;1950;
PAK;1951;
PAK;1952;
PAK;1953;
PAK;1954;
PAK;1955;
PAK;1956;
PAK;1957;
PAK;1958;
PAK;1959;
PAK;1960;
PAK;1961;
PAK;1962;
PAK;1963;
PAK;1964;
PAK;1965;
PAK;1966;
PAK;1967;
PAK;1968;
PAK;1969;
PAK;1970;
PAK;1971;
PAK;1972;
PAK;1973;
PAK;1974;
PAK;1975;
PAK;1976;
PAK;1977;
PAK;1978;
PAK;1979;
PAK;1980;
PAK;1981;
PAK;1982;
PAK;1983;
PAK;1984;
PAK;1985;
PAK;1986;
PAK;1987;
PAK;1988;
PAK;1989;
PAK;1990;
PAK;1991;
PAK;1992;
PAK;1993;0.0
PAK;1994;0.0
PAK;1995;1.0
PAK;1996;1.0
PAK;1997;1.0
PAK;1998;1.0
PAK;1999;1.0
PAK;2000;0.0
PAK;2001;0.0
PAK;2002;0.0
PAK;2003;0.0
PAK;2004;0.0
PAK;2005;0.0
PAK;2006;0.0
PAK;2007;0.0
PAK;2008;0.0
PAK;2009;1.0
PAK;2010;1.0
PAK;2011;0.0
PAK;2012;0.0
PAK;2013;0.0
PAK;2014;0.0
PAK;2015;0.0
PAK;2016;0.0
PAK;2017;0.0
PAK;2018;0.0
PAK;2019;0.0
PAK;2020;0.0
PAK;2021;0.0
PAK;2022;0.0
PAK;2023;
PER;1950;
PER;1951;
PER;1952;
PER;1953;
PER;1954;
PER;1955;
PER;1956;
PER;1957;
PER;1958;
PER;1959;
PER;1960;
PER;1961;
PER;1962;
PER;1963;
PER;1964;
PER;1965;
PER;1966;
PER;1967;
PER;1968;
PER;1969;
PER;1970;
PER;1971;
PER;1972;
PER;1973;
PER;1974;
PER;1975;
PER;1976;
PER;1977;
PER;1978;
PER;1979;
PER;1980;
PER;1981;
PER;1982;
PER;1983;
PER;1984;
PER;1985;
PER;1986;
PER;1987;
PER;1988;
PER;1989;
PER;1990;
PER;1991;
PER;1992;
PER;1993;
PER;1994;
PER;1995;0.0
PER;1996;0.0
PER;1997;0.0
PER;1998;1.0
PER;1999;1.0
PER;2000;1.0
PER;2001;1.0
PER;2002;1.0
PER;2003;1.0
PER;2004;1.0
PER;2005;0.0
PER;2006;0.0
PER;2007;0.0
PER;2008;0.0
PER;2009;0.0
PER;2010;0.0
PER;2011;0.0
PER;2012;0.0
PER;2013;0.0
PER;2014;0.0
PER;2015;0.0
PER;2016;0.0
PER;2017;0.0
PER;2018;0.0
PER;2019;0.0
PER;2020;0.0
PER;2021;0.0
PER;2022;1.0
PER;2023;
PHL;1950;
PHL;1951;
PHL;1952;
PHL;1953;
PHL;1954;
PHL;1955;
PHL;1956;
PHL;1957;
PHL;1958;
PHL;1959;
PHL;1960;
PHL;1961;
PHL;1962;
PHL;1963;
PHL;1964;
PHL;1965;
PHL;1966;
PHL;1967;
PHL;1968;
PHL;1969;
PHL;1970;
PHL;1971;
PHL;1972;
PHL;1973;
PHL;1974;
PHL;1975;
PHL;1976;
PHL;1977;
PHL;1978;
PHL;1979;
PHL;1980;
PHL;1981;
PHL;1982;
PHL;1983;
PHL;1984;
PHL;1985;
PHL;1986;
PHL;1987;
PHL;1988;
PHL;1989;
PHL;1990;0.0
PHL;1991;0.0
PHL;1992;0.0
PHL;1993;0.0
PHL;1994;0.0
PHL;1995;0.0
PHL;1996;0.0
PHL;1997;0.0
PHL;1998;1.0
PHL;1999;0.0
PHL;2000;0.0
PHL;2001;0.0
PHL;2002;1.0
PHL;2003;1.0
PHL;2004;1.0
PHL;2005;0.0
PHL;2006;0.0
PHL;2007;0.0
PHL;2008;0.0
PHL;2009;1.0
PHL;2010;0.0
PHL;2011;0.0
PHL;2012;0.0
PHL;2013;0.0
PHL;2014;0.0
PHL;2015;0.0
PHL;2016;0.0
PHL;2017;0.0
PHL;2018;0.0
PHL;2019;0.0
PHL;2020;1.0
PHL;2021;0.0
PHL;2022;0.0
PHL;2023;
POL;1950;
POL;1951;
POL;1952;
POL;1953;
POL;1954;
POL;1955;
POL;1956;
POL;1957;
POL;1958;
POL;1959;
POL;1960;
POL;1961;
POL;1962;
POL;1963;
POL;1964;
POL;1965;
POL;1966;
POL;1967;
POL;1968;
POL;1969;
POL;1970;
POL;1971;
POL;1972;
POL;1973;
POL;1974;
POL;1975;
POL;1976;
POL;1977;
POL;1978;
POL;1979;
POL;1980;
POL;1981;
POL;1982;
POL;1983;
POL;1984;
POL;1985;
POL;1986;
POL;1987;
POL;1988;
POL;1989;
POL;1990;
POL;1991;
POL;1992;
POL;1993;
POL;1994;
POL;1995;1.0
POL;1996;0.0
POL;1997;0.0
POL;1998;0.0
POL;1999;0.0
POL;2000;0.0
POL;2001;0.0
POL;2002;0.0
POL;2003;0.0
POL;2004;0.0
POL;2005;0.0
POL;2006;0.0
POL;2007;0.0
POL;2008;0.0
POL;2009;1.0
POL;2010;0.0
POL;2011;0.0
POL;2012;0.0
POL;2013;0.0
POL;2014;0.0
POL;2015;0.0
POL;2016;0.0
POL;2017;0.0
POL;2018;0.0
POL;2019;0.0
POL;2020;1.0
POL;2021;0.0
POL;2022;0.0
POL;2023;
PRT;1950;
PRT;1951;
PRT;1952;
PRT;1953;
PRT;1954;
PRT;1955;
PRT;1956;
PRT;1957;
PRT;1958;
PRT;1959;
PRT;1960;
PRT;1961;
PRT;1962;
PRT;1963;
PRT;1964;
PRT;1965;
PRT;1966;
PRT;1967;
PRT;1968;
PRT;1969;
PRT;1970;
PRT;1971;
PRT;1972;
PRT;1973;
PRT;1974;
PRT;1975;
PRT;1976;
PRT;1977;
PRT;1978;
PRT;1979;
PRT;1980;
PRT;1981;
PRT;1982;
PRT;1983;
PRT;1984;
PRT;1985;
PRT;1986;
PRT;1987;
PRT;1988;
PRT;1989;
PRT;1990;
PRT;1991;0.0
PRT;1992;0.0
PRT;1993;0.0
PRT;1994;0.0
PRT;1995;0.0
PRT;1996;0.0
PRT;1997;0.0
PRT;1998;0.0
PRT;1999;0.0
PRT;2000;0.0
PRT;2001;0.0
PRT;2002;0.0
PRT;2003;1.0
PRT;2004;1.0
PRT;2005;0.0
PRT;2006;0.0
PRT;2007;0.0
PRT;2008;1.0
PRT;2009;1.0
PRT;2010;1.0
PRT;2011;1.0
PRT;2012;1.0
PRT;2013;1.0
PRT;2014;1.0
PRT;2015;1.0
PRT;2016;1.0
PRT;2017;1.0
PRT;2018;1.0
PRT;2019;0.0
PRT;2020;1.0
PRT;2021;1.0
PRT;2022;1.0
PRT;2023;
QAT;1950;
QAT;1951;
QAT;1952;
QAT;1953;
QAT;1954;
QAT;1955;
QAT;1956;
QAT;1957;
QAT;1958;
QAT;1959;
QAT;1960;
QAT;1961;
QAT;1962;
QAT;1963;
QAT;1964;
QAT;1965;
QAT;1966;
QAT;1967;
QAT;1968;
QAT;1969;
QAT;1970;
QAT;1971;
QAT;1972;
QAT;1973;
QAT;1974;
QAT;1975;
QAT;1976;
QAT;1977;
QAT;1978;
QAT;1979;
QAT;1980;
QAT;1981;
QAT;1982;
QAT;1983;
QAT;1984;
QAT;1985;
QAT;1986;
QAT;1987;
QAT;1988;
QAT;1989;
QAT;1990;
QAT;1991;
QAT;1992;
QAT;1993;
QAT;1994;
QAT;1995;
QAT;1996;
QAT;1997;
QAT;1998;
QAT;1999;
QAT;2000;
QAT;2001;
QAT;2002;
QAT;2003;
QAT;2004;0.0
QAT;2005;0.0
QAT;2006;0.0
QAT;2007;0.0
QAT;2008;0.0
QAT;2009;1.0
QAT;2010;0.0
QAT;2011;0.0
QAT;2012;0.0
QAT;2013;0.0
QAT;2014;0.0
QAT;2015;0.0
QAT;2016;0.0
QAT;2017;0.0
QAT;2018;0.0
QAT;2019;0.0
QAT;2020;0.0
QAT;2021;0.0
QAT;2022;0.0
QAT;2023;
ROU;1950;
ROU;1951;
ROU;1952;
ROU;1953;
ROU;1954;
ROU;1955;
ROU;1956;
ROU;1957;
ROU;1958;
ROU;1959;
ROU;1960;
ROU;1961;
ROU;1962;
ROU;1963;
ROU;1964;
ROU;1965;
ROU;1966;
ROU;1967;
ROU;1968;
ROU;1969;
ROU;1970;
ROU;1971;
ROU;1972;
ROU;1973;
ROU;1974;
ROU;1975;
ROU;1976;
ROU;1977;
ROU;1978;
ROU;1979;
ROU;1980;
ROU;1981;
ROU;1982;
ROU;1983;
ROU;1984;
ROU;1985;
ROU;1986;
ROU;1987;
ROU;1988;
ROU;1989;
ROU;1990;
ROU;1991;
ROU;1992;
ROU;1993;
ROU;1994;
ROU;1995;
ROU;1996;
ROU;1997;
ROU;1998;0.0
ROU;1999;0.0
ROU;2000;0.0
ROU;2001;0.0
ROU;2002;0.0
ROU;2003;0.0
ROU;2004;0.0
ROU;2005;0.0
ROU;2006;0.0
ROU;2007;0.0
ROU;2008;1.0
ROU;2009;1.0
ROU;2010;1.0
ROU;2011;0.0
ROU;2012;0.0
ROU;2013;0.0
ROU;2014;0.0
ROU;2015;0.0
ROU;2016;0.0
ROU;2017;0.0
ROU;2018;0.0
ROU;2019;0.0
ROU;2020;0.0
ROU;2021;0.0
ROU;2022;0.0
ROU;2023;
RUS;1950;
RUS;1951;
RUS;1952;
RUS;1953;
RUS;1954;
RUS;1955;
RUS;1956;
RUS;1957;
RUS;1958;
RUS;1959;
RUS;1960;
RUS;1961;
RUS;1962;
RUS;1963;
RUS;1964;
RUS;1965;
RUS;1966;
RUS;1967;
RUS;1968;
RUS;1969;
RUS;1970;
RUS;1971;
RUS;1972;
RUS;1973;
RUS;1974;
RUS;1975;
RUS;1976;
RUS;1977;
RUS;1978;
RUS;1979;
RUS;1980;
RUS;1981;
RUS;1982;
RUS;1983;
RUS;1984;
RUS;1985;
RUS;1986;
RUS;1987;
RUS;1988;
RUS;1989;
RUS;1990;
RUS;1991;
RUS;1992;
RUS;1993;
RUS;1994;
RUS;1995;
RUS;1996;
RUS;1997;
RUS;1998;
RUS;1999;0.0
RUS;2000;0.0
RUS;2001;0.0
RUS;2002;0.0
RUS;2003;0.0
RUS;2004;0.0
RUS;2005;0.0
RUS;2006;0.0
RUS;2007;0.0
RUS;2008;1.0
RUS;2009;1.0
RUS;2010;0.0
RUS;2011;0.0
RUS;2012;0.0
RUS;2013;0.0
RUS;2014;0.0
RUS;2015;0.0
RUS;2016;0.0
RUS;2017;0.0
RUS;2018;0.0
RUS;2019;0.0
RUS;2020;0.0
RUS;2021;0.0
RUS;2022;1.0
RUS;2023;
SAU;1950;
SAU;1951;
SAU;1952;
SAU;1953;
SAU;1954;
SAU;1955;
SAU;1956;
SAU;1957;
SAU;1958;
SAU;1959;
SAU;1960;
SAU;1961;
SAU;1962;
SAU;1963;
SAU;1964;
SAU;1965;
SAU;1966;
SAU;1967;
SAU;1968;
SAU;1969;
SAU;1970;
SAU;1971;
SAU;1972;
SAU;1973;
SAU;1974;
SAU;1975;
SAU;1976;
SAU;1977;
SAU;1978;
SAU;1979;
SAU;1980;
SAU;1981;
SAU;1982;
SAU;1983;
SAU;1984;
SAU;1985;
SAU;1986;
SAU;1987;
SAU;1988;
SAU;1989;
SAU;1990;
SAU;1991;
SAU;1992;
SAU;1993;
SAU;1994;
SAU;1995;
SAU;1996;
SAU;1997;
SAU;1998;
SAU;1999;
SAU;2000;
SAU;2001;
SAU;2002;
SAU;2003;
SAU;2004;
SAU;2005;
SAU;2006;0.0
SAU;2007;1.0
SAU;2008;0.0
SAU;2009;0.0
SAU;2010;0.0
SAU;2011;0.0
SAU;2012;0.0
SAU;2013;0.0
SAU;2014;0.0
SAU;2015;0.0
SAU;2016;0.0
SAU;2017;0.0
SAU;2018;0.0
SAU;2019;0.0
SAU;2020;0.0
SAU;2021;0.0
SAU;2022;0.0
SAU;2023;
SGP;1950;
SGP;1951;
SGP;1952;
SGP;1953;
SGP;1954;
SGP;1955;
SGP;1956;
SGP;1957;
SGP;1958;
SGP;1959;
SGP;1960;
SGP;1961;
SGP;1962;
SGP;1963;
SGP;1964;
SGP;1965;
SGP;1966;
SGP;1967;
SGP;1968;
SGP;1969;
SGP;1970;
SGP;1971;
SGP;1972;
SGP;1973;
SGP;1974;1.0
SGP;1975;0.0
SGP;1976;0.0
SGP;1977;0.0
SGP;1978;0.0
SGP;1979;0.0
SGP;1980;0.0
SGP;1981;0.0
SGP;1982;0.0
SGP;1983;0.0
SGP;1984;0.0
SGP;1985;0.0
SGP;1986;0.0
SGP;1987;0.0
SGP;1988;0.0
SGP;1989;0.0
SGP;1990;0.0
SGP;1991;0.0
SGP;1992;0.0
SGP;1993;0.0
SGP;1994;0.0
SGP;1995;0.0
SGP;1996;0.0
SGP;1997;0.0
SGP;1998;1.0
SGP;1999;0.0
SGP;2000;0.0
SGP;2001;0.0
SGP;2002;0.0
SGP;2003;0.0
SGP;2004;0.0
SGP;2005;0.0
SGP;2006;0.0
SGP;2007;0.0
SGP;2008;0.0
SGP;2009;1.0
SGP;2010;0.0
SGP;2011;0.0
SGP;2012;0.0
SGP;2013;0.0
SGP;2014;0.0
SGP;2015;0.0
SGP;2016;0.0
SGP;2017;0.0
SGP;2018;0.0
SGP;2019;0.0
SGP;2020;0.0
SGP;2021;0.0
SGP;2022;0.0
SGP;2023;
SVK;1950;
SVK;1951;
SVK;1952;
SVK;1953;
SVK;1954;
SVK;1955;
SVK;1956;
SVK;1957;
SVK;1958;
SVK;1959;
SVK;1960;
SVK;1961;
SVK;1962;
SVK;1963;
SVK;1964;
SVK;1965;
SVK;1966;
SVK;1967;
SVK;1968;
SVK;1969;
SVK;1970;
SVK;1971;
SVK;1972;
SVK;1973;
SVK;1974;
SVK;1975;
SVK;1976;
SVK;1977;
SVK;1978;
SVK;1979;
SVK;1980;
SVK;1981;
SVK;1982;
SVK;1983;
SVK;1984;
SVK;1985;
SVK;1986;
SVK;1987;
SVK;1988;
SVK;1989;
SVK;1990;
SVK;1991;
SVK;1992;
SVK;1993;
SVK;1994;
SVK;1995;
SVK;1996;
SVK;1997;
SVK;1998;
SVK;1999;
SVK;2000;
SVK;2001;
SVK;2002;
SVK;2003;
SVK;2004;
SVK;2005;
SVK;2006;
SVK;2007;0.0
SVK;2008;0.0
SVK;2009;1.0
SVK;2010;1.0
SVK;2011;1.0
SVK;2012;0.0
SVK;2013;0.0
SVK;2014;0.0
SVK;2015;0.0
SVK;2016;0.0
SVK;2017;0.0
SVK;2018;0.0
SVK;2019;0.0
SVK;2020;0.0
SVK;2021;0.0
SVK;2022;0.0
SVK;2023;
SVN;1950;
SVN;1951;
SVN;1952;
SVN;1953;
SVN;1954;
SVN;1955;
SVN;1956;
SVN;1957;
SVN;1958;
SVN;1959;
SVN;1960;
SVN;1961;
SVN;1962;
SVN;1963;
SVN;1964;
SVN;1965;
SVN;1966;
SVN;1967;
SVN;1968;
SVN;1969;
SVN;1970;
SVN;1971;
SVN;1972;
SVN;1973;
SVN;1974;
SVN;1975;
SVN;1976;
SVN;1977;
SVN;1978;
SVN;1979;
SVN;1980;
SVN;1981;
SVN;1982;
SVN;1983;
SVN;1984;
SVN;1985;
SVN;1986;
SVN;1987;
SVN;1988;
SVN;1989;
SVN;1990;
SVN;1991;
SVN;1992;
SVN;1993;
SVN;1994;
SVN;1995;
SVN;1996;
SVN;1997;
SVN;1998;
SVN;1999;
SVN;2000;
SVN;2001;
SVN;2002;
SVN;2003;
SVN;2004;
SVN;2005;
SVN;2006;
SVN;2007;
SVN;2008;
SVN;2009;
SVN;2010;
SVN;2011;
SVN;2012;
SVN;2013;
SVN;2014;
SVN;2015;
SVN;2016;
SVN;2017;
SVN;2018;
SVN;2019;0.0
SVN;2020;0.0
SVN;2021;0.0
SVN;2022;0.0
SVN;2023;
SWE;1950;
SWE;1951;
SWE;1952;
SWE;1953;
SWE;1954;
SWE;1955;
SWE;1956;
SWE;1957;
SWE;1958;
SWE;1959;
SWE;1960;
SWE;1961;
SWE;1962;
SWE;1963;
SWE;1964;
SWE;1965;
SWE;1966;
SWE;1967;
SWE;1968;
SWE;1969;
SWE;1970;
SWE;1971;
SWE;1972;
SWE;1973;
SWE;1974;
SWE;1975;
SWE;1976;
SWE;1977;
SWE;1978;
SWE;1979;
SWE;1980;
SWE;1981;
SWE;1982;
SWE;1983;0.0
SWE;1984;0.0
SWE;1985;0.0
SWE;1986;0.0
SWE;1987;0.0
SWE;1988;0.0
