ISO;YEAR;crisis_FR;crisis_EMP
AGO;1973Q3;0.0;
AGO;1973Q4;0.0;
AGO;1974Q1;0.0;
AGO;1974Q2;0.0;
AGO;1974Q3;0.0;
AGO;1974Q4;0.0;
AGO;1975Q1;0.0;
AGO;1975Q2;0.0;
AGO;1975Q3;0.0;
AGO;1975Q4;0.0;
AGO;1976Q1;0.0;
AGO;1976Q2;0.0;
AGO;1976Q3;0.0;
AGO;1976Q4;0.0;
AGO;1977Q1;0.0;
AGO;1977Q2;0.0;
AGO;1977Q3;0.0;
AGO;1977Q4;0.0;
AGO;1978Q1;0.0;
AGO;1978Q2;0.0;
AGO;1978Q3;0.0;
AGO;1978Q4;0.0;
AGO;1979Q1;0.0;
AGO;1979Q2;0.0;
AGO;1979Q3;0.0;
AGO;1979Q4;0.0;
AGO;1980Q1;0.0;
AGO;1980Q2;0.0;
AGO;1980Q3;0.0;
AGO;1980Q4;0.0;
AGO;1981Q1;0.0;
AGO;1981Q2;0.0;
AGO;1981Q3;0.0;
AGO;1981Q4;0.0;
AGO;1982Q1;0.0;
AGO;1982Q2;0.0;
AGO;1982Q3;0.0;
AGO;1982Q4;0.0;
AGO;1983Q1;0.0;
AGO;1983Q2;0.0;
AGO;1983Q3;0.0;
AGO;1983Q4;0.0;
AGO;1984Q1;0.0;
AGO;1984Q2;0.0;
AGO;1984Q3;0.0;
AGO;1984Q4;0.0;
AGO;1985Q1;0.0;
AGO;1985Q2;0.0;
AGO;1985Q3;0.0;
AGO;1985Q4;0.0;
AGO;1986Q1;0.0;
AGO;1986Q2;0.0;
AGO;1986Q3;0.0;
AGO;1986Q4;0.0;
AGO;1987Q1;0.0;
AGO;1987Q2;0.0;
AGO;1987Q3;0.0;
AGO;1987Q4;0.0;
AGO;1988Q1;0.0;
AGO;1988Q2;0.0;
AGO;1988Q3;0.0;
AGO;1988Q4;0.0;
AGO;1989Q1;0.0;
AGO;1989Q2;0.0;
AGO;1989Q3;0.0;
AGO;1989Q4;0.0;
AGO;1990Q1;0.0;
AGO;1990Q2;0.0;
AGO;1990Q3;0.0;
AGO;1990Q4;0.0;
AGO;1991Q1;1.0;
AGO;1991Q2;1.0;
AGO;1991Q3;1.0;
AGO;1991Q4;1.0;
AGO;1992Q1;1.0;
AGO;1992Q2;1.0;
AGO;1992Q3;1.0;
AGO;1992Q4;1.0;
AGO;1993Q1;1.0;
AGO;1993Q2;1.0;
AGO;1993Q3;1.0;
AGO;1993Q4;1.0;
AGO;1994Q1;1.0;
AGO;1994Q2;0.0;
AGO;1994Q3;1.0;
AGO;1994Q4;1.0;
AGO;1995Q1;0.0;
AGO;1995Q2;1.0;
AGO;1995Q3;1.0;
AGO;1995Q4;1.0;
AGO;1996Q1;1.0;
AGO;1996Q2;0.0;
AGO;1996Q3;0.0;
AGO;1996Q4;0.0;
AGO;1997Q1;0.0;
AGO;1997Q2;0.0;
AGO;1997Q3;0.0;
AGO;1997Q4;0.0;
AGO;1998Q1;0.0;
AGO;1998Q2;0.0;
AGO;1998Q3;1.0;
AGO;1998Q4;1.0;
AGO;1999Q1;1.0;
AGO;1999Q2;1.0;
AGO;1999Q3;1.0;
AGO;1999Q4;1.0;
AGO;2000Q1;1.0;
AGO;2000Q2;1.0;
AGO;2000Q3;0.0;
AGO;2000Q4;0.0;
AGO;2001Q1;0.0;
AGO;2001Q2;0.0;
AGO;2001Q3;0.0;
AGO;2001Q4;0.0;
AGO;2002Q1;0.0;
AGO;2002Q2;0.0;
AGO;2002Q3;1.0;
AGO;2002Q4;0.0;
AGO;2003Q1;0.0;
AGO;2003Q2;0.0;
AGO;2003Q3;0.0;
AGO;2003Q4;0.0;
AGO;2004Q1;0.0;
AGO;2004Q2;0.0;
AGO;2004Q3;0.0;
AGO;2004Q4;0.0;
AGO;2005Q1;0.0;
AGO;2005Q2;0.0;
AGO;2005Q3;0.0;
AGO;2005Q4;0.0;
AGO;2006Q1;0.0;
AGO;2006Q2;0.0;
AGO;2006Q3;0.0;
AGO;2006Q4;0.0;
AGO;2007Q1;0.0;
AGO;2007Q2;0.0;
AGO;2007Q3;0.0;
AGO;2007Q4;0.0;
AGO;2008Q1;0.0;
AGO;2008Q2;0.0;
AGO;2008Q3;0.0;
AGO;2008Q4;0.0;
AGO;2009Q1;0.0;
AGO;2009Q2;0.0;
AGO;2009Q3;0.0;
AGO;2009Q4;0.0;
AGO;2010Q1;0.0;
AGO;2010Q2;0.0;
AGO;2010Q3;0.0;
AGO;2010Q4;0.0;
AGO;2011Q1;0.0;
AGO;2011Q2;0.0;
AGO;2011Q3;0.0;
AGO;2011Q4;0.0;
AGO;2012Q1;0.0;
AGO;2012Q2;0.0;0.0
AGO;2012Q3;0.0;0.0
AGO;2012Q4;0.0;0.0
AGO;2013Q1;0.0;0.0
AGO;2013Q2;0.0;0.0
AGO;2013Q3;0.0;0.0
AGO;2013Q4;0.0;0.0
AGO;2014Q1;0.0;0.0
AGO;2014Q2;0.0;0.0
AGO;2014Q3;0.0;0.0
AGO;2014Q4;0.0;0.0
AGO;2015Q1;0.0;0.0
AGO;2015Q2;0.0;0.0
AGO;2015Q3;1.0;0.0
AGO;2015Q4;1.0;0.0
AGO;2016Q1;1.0;0.0
AGO;2016Q2;1.0;0.0
AGO;2016Q3;0.0;0.0
AGO;2016Q4;0.0;0.0
AGO;2017Q1;0.0;0.0
AGO;2017Q2;0.0;0.0
AGO;2017Q3;0.0;0.0
AGO;2017Q4;0.0;0.0
AGO;2018Q1;0.0;0.0
AGO;2018Q2;1.0;0.0
AGO;2018Q3;1.0;0.0
AGO;2018Q4;1.0;0.0
AGO;2019Q1;1.0;0.0
AGO;2019Q2;0.0;0.0
AGO;2019Q3;0.0;0.0
AGO;2019Q4;0.0;0.0
AGO;2020Q1;0.0;0.0
AGO;2020Q2;1.0;0.0
AGO;2020Q3;1.0;0.0
AGO;2020Q4;0.0;0.0
AGO;2021Q1;0.0;0.0
AGO;2021Q2;0.0;0.0
AGO;2021Q3;0.0;0.0
AGO;2021Q4;0.0;0.0
AGO;2022Q1;0.0;0.0
AGO;2022Q2;0.0;0.0
AGO;2022Q3;0.0;0.0
AGO;2022Q4;;
AIA;1920Q1;;
AIA;1920Q2;;
AIA;1920Q3;;
AIA;1920Q4;;
AIA;1921Q1;;
AIA;1921Q2;;
AIA;1921Q3;;
AIA;1921Q4;;
AIA;1922Q1;;
AIA;1922Q2;;
AIA;1922Q3;;
AIA;1922Q4;;
AIA;1923Q1;;
AIA;1923Q2;;
AIA;1923Q3;;
AIA;1923Q4;;
AIA;1924Q1;;
AIA;1924Q2;;
AIA;1924Q3;;
AIA;1924Q4;;
AIA;1925Q1;;
AIA;1925Q2;;
AIA;1925Q3;;
AIA;1925Q4;;
AIA;1926Q1;;
AIA;1926Q2;;
AIA;1926Q3;;
AIA;1926Q4;;
AIA;1927Q1;;
AIA;1927Q2;;
AIA;1927Q3;;
AIA;1927Q4;;
AIA;1928Q1;;
AIA;1928Q2;;
AIA;1928Q3;;
AIA;1928Q4;;
AIA;1929Q1;;
AIA;1929Q2;;
AIA;1929Q3;;
AIA;1929Q4;;
AIA;1930Q1;;
AIA;1930Q2;;
AIA;1930Q3;;
AIA;1930Q4;;
AIA;1931Q1;;
AIA;1931Q2;;
AIA;1931Q3;;
AIA;1931Q4;;
AIA;1932Q1;;
AIA;1932Q2;;
AIA;1932Q3;;
AIA;1932Q4;;
AIA;1933Q1;;
AIA;1933Q2;;
AIA;1933Q3;;
AIA;1933Q4;;
AIA;1934Q1;;
AIA;1934Q2;;
AIA;1934Q3;;
AIA;1934Q4;;
AIA;1935Q1;;
AIA;1935Q2;;
AIA;1935Q3;;
AIA;1935Q4;;
AIA;1936Q1;;
AIA;1936Q2;;
AIA;1936Q3;;
AIA;1936Q4;;
AIA;1937Q1;;
AIA;1937Q2;;
AIA;1937Q3;;
AIA;1937Q4;;
AIA;1938Q1;;
AIA;1938Q2;;
AIA;1938Q3;;
AIA;1938Q4;;
AIA;1939Q1;;
AIA;1939Q2;;
AIA;1939Q3;;
AIA;1939Q4;;
AIA;1940Q1;;
AIA;1940Q2;;
AIA;1940Q3;;
AIA;1940Q4;;
AIA;1941Q1;;
AIA;1941Q2;;
AIA;1941Q3;;
AIA;1941Q4;;
AIA;1942Q1;;
AIA;1942Q2;;
AIA;1942Q3;;
AIA;1942Q4;;
AIA;1943Q1;;
AIA;1943Q2;;
AIA;1943Q3;;
AIA;1943Q4;;
AIA;1944Q1;;
AIA;1944Q2;;
AIA;1944Q3;;
AIA;1944Q4;;
AIA;1945Q1;;
AIA;1945Q2;;
AIA;1945Q3;;
AIA;1945Q4;;
AIA;1946Q1;;
AIA;1946Q2;;
AIA;1946Q3;;
AIA;1946Q4;;
AIA;1947Q1;;
AIA;1947Q2;;
AIA;1947Q3;;
AIA;1947Q4;;
AIA;1948Q1;;
AIA;1948Q2;;
AIA;1948Q3;;
AIA;1948Q4;;
AIA;1949Q1;;
AIA;1949Q2;;
AIA;1949Q3;;
AIA;1949Q4;;
AIA;1950Q1;;
AIA;1950Q2;;
AIA;1950Q3;;
AIA;1950Q4;;
AIA;1951Q1;;
AIA;1951Q2;;
AIA;1951Q3;;
AIA;1951Q4;;
AIA;1952Q1;;
AIA;1952Q2;;
AIA;1952Q3;;
AIA;1952Q4;;
AIA;1953Q1;;
AIA;1953Q2;;
AIA;1953Q3;;
AIA;1953Q4;;
AIA;1954Q1;;
AIA;1954Q2;;
AIA;1954Q3;;
AIA;1954Q4;;
AIA;1955Q1;;
AIA;1955Q2;;
AIA;1955Q3;;
AIA;1955Q4;;
AIA;1956Q1;;
AIA;1956Q2;;
AIA;1956Q3;;
AIA;1956Q4;;
AIA;1957Q1;;
AIA;1957Q2;;
AIA;1957Q3;;
AIA;1957Q4;;
AIA;1958Q1;;
AIA;1958Q2;;
AIA;1958Q3;;
AIA;1958Q4;;
AIA;1959Q1;0.0;
AIA;1959Q2;0.0;
AIA;1959Q3;0.0;
AIA;1959Q4;0.0;
AIA;1960Q1;0.0;
AIA;1960Q2;0.0;
AIA;1960Q3;0.0;
AIA;1960Q4;0.0;
AIA;1961Q1;0.0;
AIA;1961Q2;0.0;
AIA;1961Q3;0.0;
AIA;1961Q4;0.0;
AIA;1962Q1;0.0;
AIA;1962Q2;0.0;
AIA;1962Q3;0.0;
AIA;1962Q4;0.0;
AIA;1963Q1;0.0;
AIA;1963Q2;0.0;
AIA;1963Q3;0.0;
AIA;1963Q4;0.0;
AIA;1964Q1;0.0;
AIA;1964Q2;0.0;
AIA;1964Q3;0.0;
AIA;1964Q4;0.0;
AIA;1965Q1;0.0;
AIA;1965Q2;0.0;
AIA;1965Q3;0.0;
AIA;1965Q4;0.0;
AIA;1966Q1;0.0;
AIA;1966Q2;0.0;
AIA;1966Q3;0.0;
AIA;1966Q4;0.0;
AIA;1967Q1;0.0;
AIA;1967Q2;0.0;
AIA;1967Q3;0.0;
AIA;1967Q4;0.0;
AIA;1968Q1;0.0;
AIA;1968Q2;0.0;
AIA;1968Q3;0.0;
AIA;1968Q4;0.0;
AIA;1969Q1;0.0;
AIA;1969Q2;0.0;
AIA;1969Q3;0.0;
AIA;1969Q4;0.0;
AIA;1970Q1;0.0;
AIA;1970Q2;0.0;
AIA;1970Q3;0.0;
AIA;1970Q4;0.0;
AIA;1971Q1;0.0;
AIA;1971Q2;0.0;
AIA;1971Q3;0.0;
AIA;1971Q4;0.0;
AIA;1972Q1;0.0;
AIA;1972Q2;0.0;
AIA;1972Q3;0.0;
AIA;1972Q4;0.0;
AIA;1973Q1;0.0;
AIA;1973Q2;0.0;
AIA;1973Q3;0.0;
AIA;1973Q4;0.0;
AIA;1974Q1;0.0;
AIA;1974Q2;0.0;
AIA;1974Q3;0.0;
AIA;1974Q4;0.0;
AIA;1975Q1;0.0;
AIA;1975Q2;0.0;
AIA;1975Q3;0.0;
AIA;1975Q4;0.0;
AIA;1976Q1;0.0;
AIA;1976Q2;0.0;
AIA;1976Q3;0.0;
AIA;1976Q4;0.0;
AIA;1977Q1;0.0;
AIA;1977Q2;0.0;
AIA;1977Q3;0.0;
AIA;1977Q4;0.0;
AIA;1978Q1;0.0;
AIA;1978Q2;0.0;
AIA;1978Q3;0.0;
AIA;1978Q4;0.0;
AIA;1979Q1;0.0;
AIA;1979Q2;0.0;
AIA;1979Q3;0.0;
AIA;1979Q4;0.0;
AIA;1980Q1;0.0;
AIA;1980Q2;0.0;
AIA;1980Q3;0.0;
AIA;1980Q4;0.0;
AIA;1981Q1;0.0;
AIA;1981Q2;0.0;
AIA;1981Q3;0.0;
AIA;1981Q4;0.0;
AIA;1982Q1;0.0;
AIA;1982Q2;0.0;
AIA;1982Q3;0.0;
AIA;1982Q4;0.0;
AIA;1983Q1;0.0;
AIA;1983Q2;0.0;
AIA;1983Q3;0.0;
AIA;1983Q4;0.0;
AIA;1984Q1;0.0;
AIA;1984Q2;0.0;
AIA;1984Q3;0.0;
AIA;1984Q4;0.0;
AIA;1985Q1;0.0;
AIA;1985Q2;0.0;
AIA;1985Q3;0.0;
AIA;1985Q4;0.0;
AIA;1986Q1;0.0;
AIA;1986Q2;0.0;
AIA;1986Q3;0.0;
AIA;1986Q4;0.0;
AIA;1987Q1;0.0;
AIA;1987Q2;0.0;
AIA;1987Q3;0.0;
AIA;1987Q4;0.0;
AIA;1988Q1;0.0;
AIA;1988Q2;0.0;
AIA;1988Q3;0.0;
AIA;1988Q4;0.0;
AIA;1989Q1;0.0;
AIA;1989Q2;0.0;
AIA;1989Q3;0.0;
AIA;1989Q4;0.0;
AIA;1990Q1;0.0;
AIA;1990Q2;0.0;
AIA;1990Q3;0.0;
AIA;1990Q4;0.0;
AIA;1991Q1;0.0;
AIA;1991Q2;0.0;
AIA;1991Q3;0.0;
AIA;1991Q4;0.0;
AIA;1992Q1;0.0;
AIA;1992Q2;0.0;
AIA;1992Q3;0.0;
AIA;1992Q4;0.0;
AIA;1993Q1;0.0;
AIA;1993Q2;0.0;
AIA;1993Q3;0.0;
AIA;1993Q4;0.0;
AIA;1994Q1;0.0;
AIA;1994Q2;0.0;
AIA;1994Q3;0.0;
AIA;1994Q4;0.0;
AIA;1995Q1;0.0;
AIA;1995Q2;0.0;
AIA;1995Q3;0.0;
AIA;1995Q4;0.0;
AIA;1996Q1;0.0;
AIA;1996Q2;0.0;
AIA;1996Q3;0.0;
AIA;1996Q4;0.0;
AIA;1997Q1;0.0;
AIA;1997Q2;0.0;
AIA;1997Q3;0.0;
AIA;1997Q4;0.0;
AIA;1998Q1;0.0;
AIA;1998Q2;0.0;
AIA;1998Q3;0.0;
AIA;1998Q4;0.0;
AIA;1999Q1;0.0;
AIA;1999Q2;0.0;
AIA;1999Q3;0.0;
AIA;1999Q4;0.0;
AIA;2000Q1;0.0;
AIA;2000Q2;0.0;
AIA;2000Q3;0.0;
AIA;2000Q4;0.0;
AIA;2001Q1;0.0;
AIA;2001Q2;0.0;
AIA;2001Q3;0.0;
AIA;2001Q4;0.0;
AIA;2002Q1;0.0;
AIA;2002Q2;0.0;
AIA;2002Q3;0.0;
AIA;2002Q4;0.0;
AIA;2003Q1;0.0;
AIA;2003Q2;0.0;
AIA;2003Q3;0.0;
AIA;2003Q4;0.0;
AIA;2004Q1;0.0;
AIA;2004Q2;0.0;
AIA;2004Q3;0.0;
AIA;2004Q4;0.0;
AIA;2005Q1;0.0;
AIA;2005Q2;0.0;
AIA;2005Q3;0.0;
AIA;2005Q4;0.0;
AIA;2006Q1;0.0;
AIA;2006Q2;0.0;
AIA;2006Q3;0.0;
AIA;2006Q4;0.0;
AIA;2007Q1;0.0;
AIA;2007Q2;0.0;
AIA;2007Q3;0.0;
AIA;2007Q4;0.0;
AIA;2008Q1;0.0;
AIA;2008Q2;0.0;
AIA;2008Q3;0.0;
AIA;2008Q4;0.0;
AIA;2009Q1;0.0;
AIA;2009Q2;0.0;
AIA;2009Q3;0.0;
AIA;2009Q4;0.0;
AIA;2010Q1;0.0;
AIA;2010Q2;0.0;
AIA;2010Q3;0.0;
AIA;2010Q4;0.0;
AIA;2011Q1;0.0;
AIA;2011Q2;0.0;
AIA;2011Q3;0.0;
AIA;2011Q4;0.0;
AIA;2012Q1;0.0;
AIA;2012Q2;0.0;
AIA;2012Q3;0.0;
AIA;2012Q4;0.0;
AIA;2013Q1;0.0;
AIA;2013Q2;0.0;
AIA;2013Q3;0.0;
AIA;2013Q4;0.0;
AIA;2014Q1;0.0;
AIA;2014Q2;0.0;
AIA;2014Q3;0.0;
AIA;2014Q4;0.0;
AIA;2015Q1;0.0;
AIA;2015Q2;0.0;
AIA;2015Q3;0.0;
AIA;2015Q4;0.0;
AIA;2016Q1;0.0;
AIA;2016Q2;0.0;
AIA;2016Q3;0.0;
AIA;2016Q4;0.0;
AIA;2017Q1;0.0;
AIA;2017Q2;0.0;
AIA;2017Q3;0.0;
AIA;2017Q4;0.0;
AIA;2018Q1;0.0;
AIA;2018Q2;0.0;
AIA;2018Q3;0.0;
AIA;2018Q4;0.0;
AIA;2019Q1;0.0;
AIA;2019Q2;0.0;
AIA;2019Q3;0.0;
AIA;2019Q4;0.0;
AIA;2020Q1;0.0;
AIA;2020Q2;0.0;
AIA;2020Q3;0.0;
AIA;2020Q4;0.0;
AIA;2021Q1;0.0;
AIA;2021Q2;0.0;
AIA;2021Q3;0.0;
AIA;2021Q4;0.0;
AIA;2022Q1;0.0;
AIA;2022Q2;0.0;
AIA;2022Q3;0.0;
AIA;2022Q4;;
ALB;1920Q1;;
ALB;1920Q2;;
ALB;1920Q3;;
ALB;1920Q4;;
ALB;1921Q1;;
ALB;1921Q2;;
ALB;1921Q3;;
ALB;1921Q4;;
ALB;1922Q1;;
ALB;1922Q2;;
ALB;1922Q3;;
ALB;1922Q4;;
ALB;1923Q1;;
ALB;1923Q2;;
ALB;1923Q3;;
ALB;1923Q4;;
ALB;1924Q1;;
ALB;1924Q2;;
ALB;1924Q3;;
ALB;1924Q4;;
ALB;1925Q1;;
ALB;1925Q2;;
ALB;1925Q3;;
ALB;1925Q4;;
ALB;1926Q1;;
ALB;1926Q2;;
ALB;1926Q3;;
ALB;1926Q4;;
ALB;1927Q1;;
ALB;1927Q2;;
ALB;1927Q3;;
ALB;1927Q4;;
ALB;1928Q1;;
ALB;1928Q2;;
ALB;1928Q3;;
ALB;1928Q4;;
ALB;1929Q1;;
ALB;1929Q2;;
ALB;1929Q3;;
ALB;1929Q4;;
ALB;1930Q1;;
ALB;1930Q2;;
ALB;1930Q3;;
ALB;1930Q4;;
ALB;1931Q1;;
ALB;1931Q2;;
ALB;1931Q3;;
ALB;1931Q4;;
ALB;1932Q1;;
ALB;1932Q2;;
ALB;1932Q3;;
ALB;1932Q4;;
ALB;1933Q1;;
ALB;1933Q2;;
ALB;1933Q3;;
ALB;1933Q4;;
ALB;1934Q1;;
ALB;1934Q2;;
ALB;1934Q3;;
ALB;1934Q4;;
ALB;1935Q1;;
ALB;1935Q2;;
ALB;1935Q3;;
ALB;1935Q4;;
ALB;1936Q1;;
ALB;1936Q2;;
ALB;1936Q3;;
ALB;1936Q4;;
ALB;1937Q1;;
ALB;1937Q2;;
ALB;1937Q3;;
ALB;1937Q4;;
ALB;1938Q1;;
ALB;1938Q2;;
ALB;1938Q3;;
ALB;1938Q4;;
ALB;1939Q1;;
ALB;1939Q2;;
ALB;1939Q3;;
ALB;1939Q4;;
ALB;1940Q1;;
ALB;1940Q2;;
ALB;1940Q3;;
ALB;1940Q4;;
ALB;1941Q1;;
ALB;1941Q2;;
ALB;1941Q3;;
ALB;1941Q4;;
ALB;1942Q1;;
ALB;1942Q2;;
ALB;1942Q3;;
ALB;1942Q4;;
ALB;1943Q1;;
ALB;1943Q2;;
ALB;1943Q3;;
ALB;1943Q4;;
ALB;1944Q1;;
ALB;1944Q2;;
ALB;1944Q3;;
ALB;1944Q4;;
ALB;1945Q1;;
ALB;1945Q2;;
ALB;1945Q3;;
ALB;1945Q4;;
ALB;1946Q1;;
ALB;1946Q2;;
ALB;1946Q3;;
ALB;1946Q4;;
ALB;1947Q1;;
ALB;1947Q2;;
ALB;1947Q3;;
ALB;1947Q4;;
ALB;1948Q1;;
ALB;1948Q2;;
ALB;1948Q3;;
ALB;1948Q4;;
ALB;1949Q1;;
ALB;1949Q2;;
ALB;1949Q3;;
ALB;1949Q4;;
ALB;1950Q1;;
ALB;1950Q2;;
ALB;1950Q3;;
ALB;1950Q4;;
ALB;1951Q1;;
ALB;1951Q2;;
ALB;1951Q3;;
ALB;1951Q4;;
ALB;1952Q1;;
ALB;1952Q2;;
ALB;1952Q3;;
ALB;1952Q4;;
ALB;1953Q1;;
ALB;1953Q2;;
ALB;1953Q3;;
ALB;1953Q4;;
ALB;1954Q1;;
ALB;1954Q2;;
ALB;1954Q3;;
ALB;1954Q4;;
ALB;1955Q1;;
ALB;1955Q2;;
ALB;1955Q3;;
ALB;1955Q4;;
ALB;1956Q1;;
ALB;1956Q2;;
ALB;1956Q3;;
ALB;1956Q4;;
ALB;1957Q1;;
ALB;1957Q2;;
ALB;1957Q3;;
ALB;1957Q4;;
ALB;1958Q1;;
ALB;1958Q2;;
ALB;1958Q3;;
ALB;1958Q4;;
ALB;1959Q1;;
ALB;1959Q2;;
ALB;1959Q3;;
ALB;1959Q4;;
ALB;1960Q1;;
ALB;1960Q2;;
ALB;1960Q3;;
ALB;1960Q4;;
ALB;1961Q1;;
ALB;1961Q2;;
ALB;1961Q3;;
ALB;1961Q4;;
ALB;1962Q1;;
ALB;1962Q2;;
ALB;1962Q3;;
ALB;1962Q4;;
ALB;1963Q1;;
ALB;1963Q2;;
ALB;1963Q3;;
ALB;1963Q4;;
ALB;1964Q1;;
ALB;1964Q2;;
ALB;1964Q3;;
ALB;1964Q4;;
ALB;1965Q1;;
ALB;1965Q2;;
ALB;1965Q3;;
ALB;1965Q4;;
ALB;1966Q1;;
ALB;1966Q2;;
ALB;1966Q3;;
ALB;1966Q4;;
ALB;1967Q1;;
ALB;1967Q2;;
ALB;1967Q3;;
ALB;1967Q4;;
ALB;1968Q1;;
ALB;1968Q2;;
ALB;1968Q3;;
ALB;1968Q4;;
ALB;1969Q1;;
ALB;1969Q2;;
ALB;1969Q3;;
ALB;1969Q4;;
ALB;1970Q1;;
ALB;1970Q2;;
ALB;1970Q3;;
ALB;1970Q4;;
ALB;1971Q1;;
ALB;1971Q2;;
ALB;1971Q3;;
ALB;1971Q4;;
ALB;1972Q1;;
ALB;1972Q2;;
ALB;1972Q3;;
ALB;1972Q4;;
ALB;1973Q1;;
ALB;1973Q2;;
ALB;1973Q3;;
ALB;1973Q4;;
ALB;1974Q1;;
ALB;1974Q2;;
ALB;1974Q3;;
ALB;1974Q4;;
ALB;1975Q1;;
ALB;1975Q2;;
ALB;1975Q3;;
ALB;1975Q4;;
ALB;1976Q1;;
ALB;1976Q2;;
ALB;1976Q3;;
ALB;1976Q4;;
ALB;1977Q1;;
ALB;1977Q2;;
ALB;1977Q3;;
ALB;1977Q4;;
ALB;1978Q1;;
ALB;1978Q2;;
ALB;1978Q3;;
ALB;1978Q4;;
ALB;1979Q1;;
ALB;1979Q2;;
ALB;1979Q3;;
ALB;1979Q4;;
ALB;1980Q1;;
ALB;1980Q2;;
ALB;1980Q3;;
ALB;1980Q4;;
ALB;1981Q1;;
ALB;1981Q2;;
ALB;1981Q3;;
ALB;1981Q4;;
ALB;1982Q1;;
ALB;1982Q2;;
ALB;1982Q3;;
ALB;1982Q4;;
ALB;1983Q1;;
ALB;1983Q2;;
ALB;1983Q3;;
ALB;1983Q4;;
ALB;1984Q1;;
ALB;1984Q2;;
ALB;1984Q3;;
ALB;1984Q4;;
ALB;1985Q1;;
ALB;1985Q2;;
ALB;1985Q3;;
ALB;1985Q4;;
ALB;1986Q1;;
ALB;1986Q2;;
ALB;1986Q3;;
ALB;1986Q4;;
ALB;1987Q1;;
ALB;1987Q2;;
ALB;1987Q3;;
ALB;1987Q4;;
ALB;1988Q1;;
ALB;1988Q2;;
ALB;1988Q3;;
ALB;1988Q4;;
ALB;1989Q1;;
ALB;1989Q2;;
ALB;1989Q3;;
ALB;1989Q4;;
ALB;1990Q1;;
ALB;1990Q2;;
ALB;1990Q3;;
ALB;1990Q4;;
ALB;1991Q1;;
ALB;1991Q2;;
ALB;1991Q3;;
ALB;1991Q4;;
ALB;1992Q1;;
ALB;1992Q2;;
ALB;1992Q3;;
ALB;1992Q4;;
ALB;1993Q1;;
ALB;1993Q2;;
ALB;1993Q3;;
ALB;1993Q4;;
ALB;1994Q1;0.0;
ALB;1994Q2;0.0;
ALB;1994Q3;0.0;
ALB;1994Q4;0.0;
ALB;1995Q1;0.0;
ALB;1995Q2;0.0;
ALB;1995Q3;0.0;
ALB;1995Q4;0.0;
ALB;1996Q1;0.0;
ALB;1996Q2;0.0;
ALB;1996Q3;0.0;
ALB;1996Q4;0.0;
ALB;1997Q1;1.0;
ALB;1997Q2;1.0;
ALB;1997Q3;1.0;
ALB;1997Q4;1.0;
ALB;1998Q1;0.0;
ALB;1998Q2;0.0;
ALB;1998Q3;0.0;
ALB;1998Q4;0.0;
ALB;1999Q1;0.0;
ALB;1999Q2;0.0;
ALB;1999Q3;0.0;
ALB;1999Q4;0.0;
ALB;2000Q1;0.0;
ALB;2000Q2;0.0;
ALB;2000Q3;0.0;0.0
ALB;2000Q4;0.0;0.0
ALB;2001Q1;0.0;0.0
ALB;2001Q2;0.0;0.0
ALB;2001Q3;0.0;0.0
ALB;2001Q4;0.0;0.0
ALB;2002Q1;0.0;0.0
ALB;2002Q2;0.0;0.0
ALB;2002Q3;0.0;0.0
ALB;2002Q4;0.0;0.0
ALB;2003Q1;0.0;0.0
ALB;2003Q2;0.0;0.0
ALB;2003Q3;0.0;0.0
ALB;2003Q4;0.0;0.0
ALB;2004Q1;0.0;0.0
ALB;2004Q2;0.0;0.0
ALB;2004Q3;0.0;0.0
ALB;2004Q4;0.0;0.0
ALB;2005Q1;0.0;0.0
ALB;2005Q2;0.0;0.0
ALB;2005Q3;0.0;0.0
ALB;2005Q4;0.0;0.0
ALB;2006Q1;0.0;0.0
ALB;2006Q2;0.0;0.0
ALB;2006Q3;0.0;0.0
ALB;2006Q4;0.0;0.0
ALB;2007Q1;0.0;0.0
ALB;2007Q2;0.0;0.0
ALB;2007Q3;0.0;0.0
ALB;2007Q4;0.0;0.0
ALB;2008Q1;0.0;0.0
ALB;2008Q2;0.0;0.0
ALB;2008Q3;0.0;0.0
ALB;2008Q4;0.0;0.0
ALB;2009Q1;0.0;0.0
ALB;2009Q2;0.0;0.0
ALB;2009Q3;0.0;0.0
ALB;2009Q4;0.0;0.0
ALB;2010Q1;0.0;0.0
ALB;2010Q2;0.0;0.0
ALB;2010Q3;0.0;0.0
ALB;2010Q4;0.0;0.0
ALB;2011Q1;0.0;0.0
ALB;2011Q2;0.0;0.0
ALB;2011Q3;0.0;0.0
ALB;2011Q4;0.0;0.0
ALB;2012Q1;0.0;0.0
ALB;2012Q2;0.0;0.0
ALB;2012Q3;0.0;0.0
ALB;2012Q4;0.0;0.0
ALB;2013Q1;0.0;0.0
ALB;2013Q2;0.0;0.0
ALB;2013Q3;0.0;0.0
ALB;2013Q4;0.0;0.0
ALB;2014Q1;0.0;0.0
ALB;2014Q2;0.0;0.0
ALB;2014Q3;0.0;0.0
ALB;2014Q4;0.0;0.0
ALB;2015Q1;0.0;0.0
ALB;2015Q2;0.0;0.0
ALB;2015Q3;0.0;0.0
ALB;2015Q4;0.0;0.0
ALB;2016Q1;0.0;0.0
ALB;2016Q2;0.0;0.0
ALB;2016Q3;0.0;0.0
ALB;2016Q4;0.0;0.0
ALB;2017Q1;0.0;0.0
ALB;2017Q2;0.0;0.0
